index_id,product_id,ticket_id,paid_by,item,rating,food_rating,service_rating,price
18519,1210442,8636760,U1030,Pasta Calamari Capri,2,2,2,11
18520,1210442,8636760,U1030,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,11
18521,1210442,8636760,U1051,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,11
18522,1210442,8636760,U1051,Slow-Cooker Cheesy Italian Tortellini,2,2,2,11
18523,2856455,9288077,U1052,Cilantro-Lime Rice,0,0,0,14
18524,2856455,9288077,U1008,Mexican-style Lasagna,0,0,0,14
18525,2856455,9288077,U1037,Roasted Vegetables,0,0,0,14
18526,2856455,9288077,U1052,Mexican Beef and Cheese Wontons with Salsa,0,0,0,14
18527,2856455,9288077,U1052,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,14
18528,2856455,9288077,U1111,Curried Chicken Salad,0,0,0,14
18529,2856455,9288077,U1111,Mexican Ham and Bean Soup,0,0,0,14
18530,2856455,9288077,U1069,Lemon Asparagus,0,0,0,14
18531,2856455,9288077,U1111,Grilled Salmon and Spinach Salad with Peach Dressing,0,0,0,14
18532,2856455,9288077,U1069,Lemon Asparagus,0,0,0,14
18533,2856455,9288077,U1069,Cilantro-Lime Rice,0,0,0,14
18534,2856455,9288077,U1069,Sherry's Wild West Soup,0,0,0,14
18535,2856455,8291698,U1134,Sweet and Spicy Chinese Takeout Chicken,2,2,2,6
18536,2856455,8291698,U1055,Mexican Style Jalapeno Burger,2,2,2,6
18537,2856455,8291698,U1134,Sherry's Wild West Soup,2,2,2,6
18538,2856455,8291698,U1134,The Best Chinese Sesame Chicken,2,2,2,11
18539,2856455,8291698,U1055,Sesame Beef and Asian Vegetable Stir-Fry,2,2,2,11
18540,2856455,8291698,U1055,Pot Stickers,2,2,2,7
18541,2856455,8291698,U1055,Mexican-style Lasagna,2,2,2,13
18542,2856455,8291698,U1134,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,13
18543,2856455,8291698,U1055,Mexican Beef and Cheese Wontons with Salsa,2,2,2,13
18544,2856455,8291698,U1055,Cilantro-Lime Rice,2,2,2,13
18545,2856455,4771475,U1048,Grilled Teriyaki-Glazed Salmon,2,2,1,2
18546,2856455,4771475,U1048,Sesame Beef and Asian Vegetable Stir-Fry,2,2,1,2
18547,2856455,4771475,U1003,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,1,2
18548,2856455,4771475,U1083,Easy Chinese Soy Sauce Chicken,2,2,1,2
18549,2856455,4771475,U1048,The Best Chinese Sesame Chicken,2,2,1,2
18550,2856455,4771475,U1083,Lobster and Crab Enchiladas,1,1,1,8
18551,2856455,4771475,U1083,Cotija and Corn Tacos with Lime and Mango,1,1,1,8
18552,2856455,4771475,U1048,Sesame Beef and Asian Vegetable Stir-Fry,1,1,1,8
18553,2856455,4771475,U1083,Mexican Ham and Bean Soup,1,1,1,8
18554,2856455,4771475,U1048,Grilled Teriyaki-Glazed Salmon,1,1,1,8
18555,2856455,4771475,U1003,Fettuccine Carbonara,1,1,1,8
18556,2856455,4771475,U1003,Negimaki,2,2,2,9
18557,2856455,4172641,U1083,Bramblewood Blackberry Pie,1,2,1,5
18558,2856455,4172641,U1134,Wok-Fried Long Life Noodles with New Year Vegetables,1,2,1,5
18559,2856455,4172641,U1046,Miso-Glazed Sea Bass,1,1,1,8
18560,2856455,4172641,U1046,Sherry's Wild West Soup,1,1,1,8
18561,2856455,4172641,U1083,Mexican Bean Pizza,1,1,1,8
18562,2856455,4172641,U1083,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,8
18563,2856455,4172641,U1046,Chinese Chicken Salad,1,1,1,8
18564,2856455,4172641,U1083,Curried Chicken Salad,2,2,2,9
18565,2856455,4172641,U1134,Cowboy Nachos,2,2,2,9
18566,2856455,3590726,U1032,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,0,0,0,3
18567,2856455,3590726,U1109,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,4
18568,2856455,49476,U1013,Wok-Fried Long Life Noodles with New Year Vegetables,0,1,1,5
18569,2856455,49476,U1027,Negimaki,1,1,1,2
18570,2856455,49476,U1047,Dave's BBQ Sauce,1,1,1,2
18571,2856455,49476,U1047,Cowboy Nachos,1,1,1,2
18572,2856455,49476,U1128,Cotija and Corn Tacos with Lime and Mango,1,1,1,14
18573,2856455,49476,U1027,How To Make Panzanella (Italian Bread Salad),1,1,1,14
18574,2856455,49476,U1013,Lobster and Crab Enchiladas,1,1,1,14
18575,2856455,5783681,U1004,Curried Chicken Salad,1,2,1,2
18576,2856455,5783681,U1061,Udon-Beef Noodle Bowl,1,2,1,2
18577,2856455,5783681,U1004,The Munroe Melt,1,2,1,2
18578,2856455,5783681,U1025,Blackberry Limeade,1,2,1,6
18579,2856455,5783681,U1025,Sherry's Wild West Soup,2,2,2,9
18580,2856455,5783681,U1061,Roasted Vegetables,2,2,2,9
18581,2856455,5783681,U1025,Grilled Salmon and Spinach Salad with Peach Dressing,2,2,2,9
18582,2856455,5783681,U1004,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,9
18583,2856455,293400,U1083,Roasted-Garlic Mashed Potatoes,1,1,1,8
18584,2856455,293400,U1095,Sushi Deviled Eggs | Elegant Appetizers,1,1,1,8
18585,2856455,293400,U1083,Fried Rice,1,1,1,8
18586,2856455,293400,U1083,Mexican-style Lasagna,1,1,1,8
18587,2856455,293400,U1084,Curried Chicken Salad,1,1,1,8
18588,2856455,293400,U1083,Baked Italian Chicken Breasts,1,1,1,8
18589,2856455,293400,U1084,Miso Soup,1,1,1,8
18590,2856455,293400,U1083,Grilled Teriyaki-Glazed Salmon,1,1,1,8
18591,2856455,293400,U1084,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,9
18592,2856455,293400,U1095,Slow-Cooker Cheesy Italian Tortellini,2,2,2,9
18593,2856455,293400,U1095,Chinese Chicken Salad,2,2,2,39
18594,2856455,4230606,U1135,Sherry's Wild West Soup,2,2,2,3
18595,2856455,4230606,U1061,Easy Chinese Soy Sauce Chicken,2,2,2,6
18596,2856455,4230606,U1085,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,11
18597,2856455,4230606,U1137,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,11
18598,2856455,4230606,U1056,The Best Chinese Sesame Chicken,2,2,2,7
18599,2856455,4230606,U1045,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,7
18600,2856455,1684847,U1054,Chinese Chicken Salad,2,2,2,3
18601,2856455,1684847,U1106,Easy Chinese Soy Sauce Chicken,2,2,2,3
18602,2856455,1684847,U1019,Cilantro-Lime Rice,1,1,1,5
18603,2856455,315331,U1076,Mexican Beef and Cheese Wontons with Salsa,1,0,1,2
18604,2856455,315331,U1056,Cilantro-Lime Rice,1,0,1,2
18605,2856455,315331,U1076,Chinese Chicken Salad,1,0,1,2
18606,2856455,315331,U1056,Lobster and Crab Enchiladas,1,0,1,2
18607,2856455,315331,U1076,Mexican Ham and Bean Soup,1,0,1,2
18608,2856455,144816,U1089,Layered Chicken and Black Bean Enchilada Casserole,2,2,1,6
18609,2856455,144816,U1089,The Munroe Melt,2,2,1,6
18610,2856455,144816,U1137,Sushi Deviled Eggs | Elegant Appetizers,1,1,1,2
18611,2856455,144816,U1137,Pot Stickers,1,1,1,14
18612,2856455,144816,U1027,Cotija and Corn Tacos with Lime and Mango,1,1,1,14
18613,2856455,144816,U1137,The Munroe Melt,2,2,2,11
18614,2856455,144816,U1027,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,2,11
18615,2856455,144816,U1086,Lemon Asparagus,2,2,2,11
18616,2856455,144816,U1086,Pot Stickers,2,2,2,13
18617,2856455,144816,U1033,Mexican Ham and Bean Soup,2,2,2,13
18618,2856455,6411213,U1026,Mexican Ham and Bean Soup,2,2,2,5
18619,2856455,8457453,U1066,Cotija and Corn Tacos with Lime and Mango,2,2,1,6
18620,2856455,5785498,U1035,Sherry's Wild West Soup,2,1,2,6
18621,2856455,5785498,U1044,Cilantro-Lime Rice,2,1,2,6
18622,2856455,7953321,U1134,Udon-Beef Noodle Bowl,1,2,1,5
18623,2856455,7953321,U1134,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,2,1,5
18624,2856455,7953321,U1046,Yaki Udon With Beef,1,2,1,5
18625,2856455,7953321,U1083,Mexican Bean Pizza,1,1,1,8
18626,2856455,7953321,U1083,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,8
18627,2856455,7953321,U1046,Lemon Asparagus,2,2,2,9
18628,2856455,7953321,U1134,Sushi Deviled Eggs | Elegant Appetizers,2,2,2,9
18629,2856455,7953321,U1083,Miso-Glazed Sea Bass,2,2,2,9
18630,2856455,7953321,U1083,The Best Chinese Sesame Chicken,2,1,1,10
18631,2856455,7953321,U1134,Yaki Udon With Beef,2,1,1,10
18632,2856455,7953321,U1083,Sushi Deviled Eggs | Elegant Appetizers,2,1,1,10
18633,2856455,7953321,U1083,Mexican-style Lasagna,2,2,2,32
18634,2856455,7953321,U1083,Cowboy Nachos,2,2,2,32
18635,2856455,7953321,U1083,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,32
18636,2856455,3407445,U1095,How To Make Panzanella (Italian Bread Salad),1,1,1,8
18637,2856455,3407445,U1083,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,8
18638,2856455,3407445,U1083,Bramblewood Blackberry Pie,1,1,1,8
18639,2856455,3407445,U1013,Fettuccine Carbonara,2,2,2,9
18640,2856455,3407445,U1083,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,2,39
18641,2856455,2966740,U1008,Cotija and Corn Tacos with Lime and Mango,0,0,0,14
18642,2856455,2966740,U1111,Lobster and Crab Enchiladas,0,0,0,14
18643,2856455,2966740,U1037,The Munroe Melt,0,0,0,14
18644,2856455,2966740,U1037,Grilled Salmon and Spinach Salad with Peach Dressing,0,0,0,14
18645,2856455,2966740,U1052,Grilled Salmon and Spinach Salad with Peach Dressing,0,0,0,14
18646,2856455,2966740,U1052,Mexican Ham and Bean Soup,0,0,0,14
18647,2856455,2966740,U1037,Grilled Salmon and Spinach Salad with Peach Dressing,0,0,0,14
18648,2856455,2966740,U1037,Roasted Vegetables,0,0,0,14
18649,1210442,2966740,U1037,The Munroe Melt,0,0,0,12
18650,1210442,2966740,U1111,Dave's BBQ Sauce,0,0,0,12
18651,1210442,2966740,U1052,Cilantro-Lime Rice,0,0,0,12
18652,1210442,2966740,U1111,Lobster and Crab Enchiladas,0,0,0,12
18653,2856455,8131998,U1134,Mexican Ham and Bean Soup,1,2,1,5
18654,2856455,8131998,U1046,Mexican Bean Pizza,1,2,1,5
18655,2856455,8131998,U1046,Yaki Udon With Beef,1,2,1,5
18656,2856455,8131998,U1083,Wok-Fried Long Life Noodles with New Year Vegetables,1,2,1,5
18657,2856455,8131998,U1083,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,1,1,1,8
18658,2856455,8131998,U1046,Grilled Teriyaki-Glazed Salmon,2,2,2,9
18659,2856455,8131998,U1083,Mexican Ham and Bean Soup,2,2,2,9
18660,2856455,8131998,U1046,Grilled Salmon and Spinach Salad with Peach Dressing,2,2,2,9
18661,2856455,8131998,U1134,Chinese Chicken Salad,2,1,1,10
18662,2856455,8131998,U1134,The Best Chinese Sesame Chicken,2,2,2,32
18663,2856455,8131998,U1046,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,32
18664,2856455,8131998,U1134,Mexican Bean Pizza,2,2,2,32
18665,2856455,8131998,U1083,Curried Chicken Salad,2,2,2,32
18666,1210442,8131998,U1083,Lobster and Crab Enchiladas,1,2,1,2
18667,1210442,8131998,U1134,Mexican Beef and Cheese Wontons with Salsa,1,2,1,2
18668,2856455,187265,U1095,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,2,1,2
18669,2856455,187265,U1095,Cilantro-Lime Rice,1,2,1,2
18670,2856455,187265,U1048,Lemon Focaccia,1,2,1,6
18671,2856455,7300911,U1031,Spicy Italian White Bean and Sausage Soup,0,0,0,3
18672,2856455,7300911,U1065,Pizza Dough,0,0,0,3
18673,2856455,7300911,U1031,Spicy Italian White Bean and Sausage Soup,0,0,0,3
18674,2856455,7300911,U1031,Sherry's Wild West Soup,0,0,0,2
18675,2856455,7300911,U1026,How To Make Panzanella (Italian Bread Salad),0,0,0,2
18676,2856455,7300911,U1031,"Prosciutto, Tomato, and Olive Spaghetti",0,0,0,2
18677,2856455,7300911,U1031,Lobster and Crab Enchiladas,0,0,0,4
18678,2856455,7300911,U1031,Cilantro-Lime Rice,0,0,0,4
18679,2856455,7300911,U1026,Spicy Italian White Bean and Sausage Soup,0,0,0,4
18680,2856455,7300911,U1065,Mexican Style Jalapeno Burger,0,0,0,4
18681,2856455,5127328,U1046,Pot Stickers,1,2,1,5
18682,2856455,5127328,U1046,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,2,1,5
18683,2856455,5127328,U1134,Curried Chicken Salad,1,1,1,8
18684,2856455,5127328,U1046,Dave's BBQ Sauce,1,1,1,8
18685,2856455,5127328,U1046,Roasted Vegetables,1,1,1,8
18686,2856455,5127328,U1083,Grilled Teriyaki-Glazed Salmon,1,1,1,8
18687,2856455,5127328,U1046,Grilled Salmon and Spinach Salad with Peach Dressing,1,1,1,8
18688,2856455,5127328,U1046,Roasted-Garlic Mashed Potatoes,2,2,2,9
18689,2856455,5127328,U1134,Roasted Vegetables,2,2,2,9
18690,2856455,5127328,U1134,Fettuccine Carbonara,2,2,2,9
18691,2856455,5127328,U1134,Grilled Teriyaki-Glazed Salmon,2,1,1,10
18692,2856455,5127328,U1134,Mexican-style Lasagna,2,1,1,10
18693,2856455,5127328,U1046,Fried Rice,2,2,2,32
18694,2856455,4335525,U1123,Mexican Beef and Cheese Wontons with Salsa,0,0,0,2
18695,2856455,4335525,U1123,Cilantro-Lime Rice,0,0,0,6
18696,2856455,4335525,U1050,Mexican Beef and Cheese Wontons with Salsa,0,0,0,6
18697,2856455,4335525,U1082,Lobster and Crab Enchiladas,0,0,0,6
18698,2856455,4335525,U1123,Mexican-style Lasagna,1,1,1,4
18699,2856455,4335525,U1123,Cilantro-Lime Rice,1,1,1,4
18700,2856455,4335525,U1050,Mexican Style Jalapeno Burger,1,1,1,4
18701,2856455,4335525,U1050,Mexican Bean Pizza,1,1,1,4
18702,2856455,4335525,U1050,Mexican Ham and Bean Soup,1,1,1,4
18703,2856455,4335525,U1123,Lobster and Crab Enchiladas,1,1,1,6
18704,2856455,7633987,U1051,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,14
18705,2856455,7633987,U1030,Lemongrass Beef and Onions over Rice Vermicelli (Bun Bo),2,2,2,14
18706,2856455,7633987,U1020,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,14
18707,2856455,7633987,U1020,Mexican-style Lasagna,2,2,2,14
18708,2856455,7633987,U1051,Mexican Beef and Cheese Wontons with Salsa,2,2,2,14
18709,2856455,7633987,U1051,Pasta Calamari Capri,2,2,2,14
18710,2856455,7633987,U1051,Spicy Italian White Bean and Sausage Soup,2,2,2,14
18711,2856455,7633987,U1020,Pizza Dough,2,2,2,14
18712,2856455,6108230,U1034,Mexican Beef and Cheese Wontons with Salsa,1,0,1,10
18713,2856455,6108230,U1095,Grilled Salmon and Spinach Salad with Peach Dressing,1,0,1,10
18714,2856455,6108230,U1084,Bramblewood Blackberry Pie,1,0,1,10
18715,2856455,6108230,U1084,Udon Noodles with Bay Scallops and Baby Bok Choy,1,0,1,10
18716,2856455,6108230,U1084,Cotija and Corn Tacos with Lime and Mango,1,0,1,10
18717,2856455,6108230,U1084,Mexican Bean Pizza,1,0,1,10
18718,2856455,6108230,U1034,Roasted Vegetables,1,0,1,10
18719,2856455,6108230,U1034,Sherry's Wild West Soup,1,0,1,10
18720,2856455,6108230,U1084,Lemon Asparagus,2,2,2,39
18721,1210442,6108230,U1095,Layered Chicken and Black Bean Enchilada Casserole,1,0,1,13
18722,1210442,6108230,U1084,Layered Chicken and Black Bean Enchilada Casserole,1,0,1,13
18723,2856455,7415417,U1068,Mexican Ham and Bean Soup,0,0,0,2
18724,2856455,7415417,U1068,Mexican Style Jalapeno Burger,0,0,0,2
18725,2856455,7415417,U1103,Cotija and Corn Tacos with Lime and Mango,0,0,0,2
18726,2856455,7415417,U1103,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,2
18727,2856455,7415417,U1067,Cilantro-Lime Rice,1,1,1,6
18728,2856455,7415417,U1067,Mexican Style Jalapeno Burger,1,1,1,6
18729,2856455,7415417,U1103,Lobster and Crab Enchiladas,1,1,1,6
18730,2856455,7415417,U1068,Cilantro-Lime Rice,0,0,0,4
18731,2856455,7415417,U1067,Sherry's Wild West Soup,0,0,0,4
18732,2856455,7415417,U1103,Lobster and Crab Enchiladas,0,0,0,4
18733,2856455,7415417,U1068,Mexican Style Jalapeno Burger,0,0,0,4
18734,2856455,7415417,U1067,Mexican-style Lasagna,1,1,1,3
18735,2856455,7415417,U1103,Mexican-style Lasagna,1,1,1,3
18736,2856455,7415417,U1067,Cilantro-Lime Rice,1,1,1,3
18737,2856455,6887512,U1055,The Best Chinese Sesame Chicken,2,2,2,6
18738,2856455,6887512,U1024,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,2,6
18739,2856455,6887512,U1024,Cotija and Corn Tacos with Lime and Mango,1,1,1,5
18740,2856455,6887512,U1126,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,5
18741,2856455,6887512,U1055,Sherry's Wild West Soup,1,1,1,5
18742,2856455,6887512,U1126,Wok-Fried Long Life Noodles with New Year Vegetables,1,1,1,5
18743,2856455,6887512,U1055,Cilantro-Lime Rice,1,1,1,5
18744,2856455,2569220,U1100,Miso-Glazed Sea Bass,2,2,1,6
18745,2856455,2569220,U1074,Lobster and Crab Enchiladas,2,2,1,6
18746,2856455,2569220,U1093,Sushi Deviled Eggs | Elegant Appetizers,2,2,1,6
18747,2856455,2569220,U1074,Layered Chicken and Black Bean Enchilada Casserole,2,2,1,6
18748,2856455,2569220,U1100,Mexican-style Lasagna,2,2,1,6
18749,2856455,2569220,U1074,Grilled Teriyaki-Glazed Salmon,2,2,1,6
18750,2856455,2569220,U1093,Mexican Bean Pizza,2,2,1,6
18751,2856455,2569220,U1093,Mexican Beef and Cheese Wontons with Salsa,2,2,1,6
18752,2856455,2569220,U1100,Sherry's Wild West Soup,2,2,1,6
18753,2856455,2569220,U1100,Grilled Teriyaki-Glazed Salmon,2,2,1,6
18754,2856455,2569220,U1100,Mexican Style Jalapeno Burger,2,2,1,6
18755,2856455,2569220,U1093,Grilled Teriyaki-Glazed Salmon,2,2,1,6
18756,2856455,2569220,U1093,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,1,6
18757,2856455,2569220,U1100,Miso Soup,2,2,1,6
18758,1210442,2569220,U1100,Lobster and Crab Enchiladas,2,2,1,4
18759,2856455,1871070,U1128,Cowboy Nachos,2,2,1,6
18760,2856455,1871070,U1046,Mexican Beef and Cheese Wontons with Salsa,2,2,1,6
18761,2856455,1871070,U1033,Lemon Asparagus,1,1,1,2
18762,2856455,911851,U1044,Cilantro-Lime Rice,2,1,2,6
18763,2856455,911851,U1044,The Munroe Melt,2,1,2,6
18764,2856455,911851,U1035,Roasted-Garlic Mashed Potatoes,2,1,2,6
18765,2856455,911851,U1044,Mexican Beef and Cheese Wontons with Salsa,2,1,2,6
18766,2856455,911851,U1118,The Munroe Melt,2,1,2,6
18767,2856455,911851,U1035,Grilled Salmon and Spinach Salad with Peach Dressing,2,1,2,6
18768,2856455,911851,U1044,The Munroe Melt,2,1,2,6
18769,2856455,911851,U1044,Blackberry Limeade,2,1,2,6
18770,2856455,911851,U1044,Cilantro-Lime Rice,2,1,2,6
18771,2856455,6127575,U1074,Negimaki,2,2,1,6
18772,2856455,6127575,U1093,Miso-Glazed Sea Bass,2,2,1,6
18773,2856455,6127575,U1093,Mexican Bean Pizza,2,2,1,6
18774,2856455,6127575,U1100,Mexican Style Jalapeno Burger,2,2,1,6
18775,2856455,6127575,U1093,Mexican Ham and Bean Soup,2,2,1,6
18776,2856455,6127575,U1100,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,1,6
18777,2856455,6127575,U1100,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,1,6
18778,2856455,8104672,U1074,Lobster and Crab Enchiladas,2,2,1,6
18779,2856455,7705277,U1095,Blackberry Limeade,1,0,1,10
18780,2856455,4920221,U1116,Spicy Italian White Bean and Sausage Soup,2,2,2,6
18781,2856455,4920221,U1055,Baked Italian Chicken Breasts,2,2,2,6
18782,2856455,4920221,U1018,Cilantro-Lime Rice,2,2,2,6
18783,2856455,4920221,U1022,Mexican Ham and Bean Soup,2,2,2,6
18784,2856455,4920221,U1036,Cilantro-Lime Rice,2,2,2,6
18785,2856455,4920221,U1018,Pasta Calamari Capri,2,2,2,6
18786,2856455,4920221,U1022,Sesame Beef and Asian Vegetable Stir-Fry,2,2,2,6
18787,2856455,4920221,U1022,Mexican Beef and Cheese Wontons with Salsa,2,2,2,6
18788,2856455,4920221,U1071,Mexican-style Lasagna,2,2,2,6
18789,2856455,4920221,U1036,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,11
18790,2856455,4920221,U1018,Lobster and Crab Enchiladas,2,2,2,11
18791,2856455,4920221,U1022,The Best Chinese Sesame Chicken,2,2,2,11
18792,2856455,4920221,U1132,Mexican Style Jalapeno Burger,2,2,2,11
18793,2856455,4920221,U1116,Mexican Style Jalapeno Burger,2,2,2,7
18794,2856455,524035,U1052,Mexican Style Jalapeno Burger,0,0,0,14
18795,2856455,524035,U1111,The Munroe Melt,0,0,0,14
18796,2856455,890921,U1095,Chinese Chicken Salad,1,2,1,2
18797,2856455,890921,U1061,Pesto Tofu Pasta,1,2,1,2
18798,2856455,890921,U1048,Pasta Calamari Capri,1,2,1,2
18799,2856455,890921,U1061,Udon Noodles with Bay Scallops and Baby Bok Choy,1,2,1,2
18800,2856455,890921,U1061,Grilled Teriyaki-Glazed Salmon,1,2,1,2
18801,2856455,890921,U1061,Lobster and Crab Enchiladas,1,2,1,6
18802,2856455,890921,U1095,Pasta Calamari Capri,1,2,1,6
18803,2856455,890921,U1095,Lemon Focaccia,1,2,1,6
18804,2856455,890921,U1095,Lemon Focaccia,1,1,1,8
18805,2856455,890921,U1095,Fried Rice,1,1,1,8
18806,2856455,890921,U1048,Baked Italian Chicken Breasts,1,1,1,8
18807,2856455,890921,U1061,Miso-Glazed Sea Bass,1,1,1,8
18808,2856455,1971020,U1083,Bramblewood Blackberry Pie,1,1,1,8
18809,2856455,1971020,U1013,Wok-Fried Long Life Noodles with New Year Vegetables,1,1,1,8
18810,2856455,6481502,U1067,Sherry's Wild West Soup,0,0,0,2
18811,2856455,6481502,U1103,Sherry's Wild West Soup,0,0,0,2
18812,2856455,6481502,U1082,Cilantro-Lime Rice,0,0,0,2
18813,2856455,6481502,U1103,Sherry's Wild West Soup,0,0,0,6
18814,2856455,6481502,U1082,Sherry's Wild West Soup,0,0,0,6
18815,2856455,2889378,U1067,Sherry's Wild West Soup,1,2,2,3
18816,2856455,2889378,U1107,Sherry's Wild West Soup,1,2,2,3
18817,2856455,2889378,U1067,Mexican Bean Pizza,1,2,1,2
18818,2856455,2889378,U1107,Sherry's Wild West Soup,1,2,1,2
18819,2856455,2889378,U1103,Lobster and Crab Enchiladas,1,2,1,2
18820,2856455,2889378,U1067,Mexican Style Jalapeno Burger,1,2,1,2
18821,2856455,2889378,U1103,Mexican Beef and Cheese Wontons with Salsa,1,0,1,6
18822,2856455,2889378,U1103,Lobster and Crab Enchiladas,1,1,1,6
18823,2856455,2889378,U1067,Mexican Beef and Cheese Wontons with Salsa,1,1,1,3
18824,2856455,2889378,U1123,Mexican-style Lasagna,1,0,2,2
18825,2856455,2889378,U1107,Sherry's Wild West Soup,1,0,2,2
18826,2856455,2889378,U1067,Lobster and Crab Enchiladas,1,0,2,2
18827,2856455,2889378,U1103,Mexican Bean Pizza,1,0,2,2
18828,2856455,2889378,U1103,Layered Chicken and Black Bean Enchilada Casserole,1,0,2,2
18829,2856455,2889378,U1103,Mexican-style Lasagna,1,0,2,2
18830,2856455,6958857,U1027,Cowboy Nachos,1,1,1,2
18831,2856455,6958857,U1027,Roasted Vegetables,1,1,1,2
18832,2856455,6958857,U1089,Miso Soup,1,1,1,14
18833,2856455,6958857,U1033,Roasted Vegetables,1,1,1,14
18834,2856455,6958857,U1033,Roasted Vegetables,1,1,1,14
18835,2856455,6958857,U1089,Grilled Salmon and Spinach Salad with Peach Dressing,1,1,1,14
18836,2856455,6958857,U1086,Grilled Teriyaki-Glazed Salmon,1,1,1,14
18837,2856455,6958857,U1027,Yaki Udon With Beef,1,1,1,14
18838,2856455,6958857,U1089,Dave's BBQ Sauce,1,1,1,12
18839,2856455,6958857,U1089,Miso-Glazed Sea Bass,1,1,1,12
18840,2856455,6958857,U1027,Sushi Deviled Eggs | Elegant Appetizers,1,1,1,12
18841,2856455,6958857,U1089,Mexican Beef and Cheese Wontons with Salsa,1,1,1,12
